count	axis	en	ja_current	via	mt_ja	alts	candidates	flags
14	general	cum on back	背中に中出し	mt_unverified	背中に中出し	背上的精液	背中に精液(tagpair)|背中に精子(tagpair)|背中に中出し(mt)|背上的精液(wiki)|背射(wiki)	mt_unverified
14	general	wrists tied together	手首を繋げられて	mt_unverified	手首を繋げられて		手首を繋げられて(mt)	mt_unverified
14	general	breast focus	巨乳フォーカス	mt_verified	巨乳フォーカス		巨乳フォーカス(mt)|バストアップ(tagpair)|胸部特写(wiki)|胸強調(tagpair)	injected-word
14	general	hands on own ass	自分のお尻に手を当てる	mt_unverified	自分のお尻に手を当てる		自分の尻に手を当てる(tagpair)|自分のお尻に手を当てる(mt)	morpheme-family;mt_unverified
14	general	gen 7 pokemon	第7世代のポケモン	mt_unverified	第7世代のポケモン		第7世代のポケモン(mt)	mt_unverified
14	general	yellow necktie	黄色いネクタイ	mt_unverified	黄色いネクタイ		黄色のネクタイ(tagpair)|黄色いネクタイ(tagpair)	mt_unverified
14	general	pointy breasts	巨乳	mt_unverified	巨乳	長乳	巨乳(mt)|長乳(wiki)|ロケットおっぱい(wiki)	injected-word;mt_unverified
14	general	crotchless pantyhose	股間が見えないニーハイ	mt_unverified	股間が見えないニーハイ		股なしパンスト(tagpair)|股間が見えないニーハイ(mt)	mt_unverified
14	general	hand on own crotch	自分の股間に手を当てる	mt_unverified	自分の股間に手を当てる		自分の股間(tagpair)|自分の股間を持つ(tagpair)|自分の股間に手を当てる(mt)	mt_unverified
14	general	grabbing	掴む	mt_unverified	掴む		掴む行為(tagpair)|鷲掴み(wiki)|掴む(tagpair)	mt_unverified
14	general	body blush	顔の赤み	mt_unverified	顔の赤み		体の赤面(tagpair)|体の赤み(tagpair)|顔の赤み(mt)	mt_unverified
14	general	gen 3 pokemon	第3世代のポケモン	mt_unverified	第3世代のポケモン		第3世代のポケモン(mt)	mt_unverified
14	general	brown legwear	茶色の脚衣	mt_unverified	茶色の脚衣		茶色いレ(tagpair)|茶色い靴下(tagpair)|茶色いパンスト(tagpair)|茶色の脚衣(mt)	mt_unverified
14	general	red cape	赤いマント	mt_unverified	赤いマント		赤いマント(mt)	mt_unverified
14	general	oral invitation	口頭での招待	mt_unverified	口頭での招待	舌射待ち|舌は性器	口頭での招待(mt)|顔射待ち(wiki)|舌射待ち(wiki)|舌は性器(wiki)	mt_unverified
14	general	snot	鼻水	mt_unverified	鼻水		鼻水(wiki)	mt_unverified
14	general	diagonal bangs	斜め前髪	mt_unverified	斜め前髪		斜め前髪(tagpair)|斜めバング(tagpair)	mt_unverified
14	general	kinomiya ageha	木宮あげは	mt_unverified	木宮あげは		木宮あげは(mt)	mt_unverified
14	general	grey skin	灰色の肌	mt_unverified	灰色の肌		灰色の肌(tagpair)|灰色肌(tagpair)	mt_unverified
14	general	girthy penis	太いペニス	mt_unverified	太いペニス		太い陰茎(tagpair)|太いペニス(tagpair)	mt_unverified
14	general	jaggy lines	ギザギザの線	mt_unverified	ギザギザの線		バイナリペン(wiki)|ギザギザの線(mt)	mt_unverified
14	general	parfait (gachigachi)	パフェ（ガチガチ）	mt_unverified	パフェ（ガチガチ）		パフェちゃん(tagpair)|パフェ（ガチガチ）(mt)	mt_unverified
13	general	hands on own knees	膝の上に手を置く	mt_unverified	膝の上に手を置く		膝に手を置く(tagpair)|膝の上に手を置く(mt)	mt_unverified
13	general	nipple rub	乳首マッサージ	mt_unverified	乳首マッサージ	乳首カリカリ|乳首責め騎乗位	乳首責め(wiki)|乳首カリカリ(wiki)|乳首マッサージ(mt)|乳頭愛撫(tagpair)|乳首責め騎乗位(wiki)	mt_unverified
13	general	cropped torso	トップスのみ	mt_unverified	トップスのみ		切り取られた胴体(tagpair)|切り取られた上半身(tagpair)|トップスのみ(mt)|下身裁切(wiki)	mt_unverified
13	general	police hat	警察帽	mt_unverified	警察帽		警察帽(mt)|警帽(wiki)	mt_unverified
13	general	fur-trimmed dress	毛皮のトリムが付いたドレス	mt_unverified	毛皮のトリムが付いたドレス		毛皮縁取りドレス(tagpair)|毛皮縁取りのドレス(tagpair)|毛皮のトリムが付いたドレス(mt)	sentence-like;mt_unverified
13	general	holding shower head	シャワーヘッドを持つ	mt_unverified	シャワーヘッドを持つ		シャワーヘッドを持つ(tagpair)|シャワーヘッドを持つ手(tagpair)	mt_unverified
13	general	arm rest	肘掛け	mt_unverified	肘掛け		腕置き(tagpair)|肘掛け(mt)	mt_unverified
13	general	holding own skirt	スカートを押さえつける	mt_unverified	スカートを押さえつける		スカートを押さえつける(mt)	mt_unverified
13	general	mark under eye	目の下のクマ	mt_unverified	目の下のクマ		目の下のほくろ(tagpair)|目の下の斑点(tagpair)|目の下のクマ(mt)	mt_unverified
13	general	foot up	足を上げる	mt_unverified	足を上げる		片足上げ(wiki)|足上げ(tagpair)|足を上げる(mt)|足上げポーズ(tagpair)	mt_unverified
13	general	voyeur pov	覗き見視点	mt_unverified	覗き見視点		覗き見視点(mt)	mt_unverified
13	general	emphasis lines	強調線	mt_unverified	強調線		強調線(mt)|集中線(wiki)	mt_unverified
13	general	grey pantyhose	グレーのパンスト	mt_unverified	グレーのパンスト		灰色のパンスト(tagpair)|グレーのパンスト(mt)	mt_unverified
13	general	wiffle gag	ウィフルギャグ	mt_unverified	ウィフルギャグ		ウィッフルボールギャグ(tagpair)|ウィッフルボールボールギャグ(tagpair)|ウィフルギャグ(mt)|威浮球口塞(wiki)	mt_unverified
13	general	lace choker	レースのチョーカー	mt_unverified	レースのチョーカー		レース首輪(tagpair)|レースチョーカー(tagpair)|レースのチョーカー(mt)	mt_unverified
13	general	breastless clothes	巨乳でない服装	mt_unverified	巨乳でない服装		胸出し服(tagpair)|巨乳でない服装(mt)|胸出し(tagpair)|露胸服装(wiki)	injected-word;mt_unverified
13	general	striped hairband	ストライプの髪飾り	mt_unverified	ストライプの髪飾り		ストライプヘアバンド(tagpair)|ストライプの髪飾り(mt)	mt_unverified
13	general	heart ahoge	ハートあごヘ	mt_unverified	ハートあごヘ		ハートあごヘ(mt)|アホ毛がハート(wiki)	mt_unverified
13	general	holding swimsuit	水着を持つ	mt_unverified	水着を持つ		水着を持つ(mt)|水着を持っている(tagpair)	mt_unverified
13	general	footjob with legwear	ニーハイ付きフットジョブ	mt_unverified	ニーハイ付きフットジョブ		ニーハイ付きフットジョブ(mt)	sentence-like;mt_unverified
13	general	two-sided fabric	表裏両用生地	mt_unverified	表裏両用生地		表裏両用生地(mt)|裏地(wiki)	mt_unverified
13	general	lowleg panties	ローウェストパンティー	mt_unverified	ローウェストパンティー		ローサイドパンティ(tagpair)|ローライズパンツ(wiki)|ローサイドショーツ(tagpair)|ローウェストパンティー(mt)	mt_unverified
13	general	leotard under clothes	下着の中のレオタード	mt_unverified	下着の中のレオタード	レオタードアンダーパンツ	下着の中のレオタード(mt)|レオタ見せ衣装(wiki)|レオタードアンダーパンツ(wiki)	mt_unverified
13	general	hand on another's waist	他人の腰に手を置く	mt_unverified	他人の腰に手を置く		腰に手を当てる(tagpair)|他人の腰に手を置く(mt)|腰に手を回す(tagpair)	mt_unverified
13	general	drill sidelocks	サイドロックの練習	mt_unverified	サイドロックの練習		ドリルヘア(tagpair)|ドリルヘアのサイドテール(tagpair)|サイドロックの練習(mt)	mt_unverified
13	general	breast suppress	巨乳修正あり	mt_unverified	巨乳修正あり		巨乳修正あり(mt)	injected-word;mt_unverified
13	general	fine fabric emphasis	上質生地強調	mt_unverified	上質生地強調		上質生地強調(mt)|透け感(tagpair)|透け素材(tagpair)	han-outside-inventory;mt_unverified
13	general	fur-trimmed headwear	毛皮付きヘッドギア	mt_unverified	毛皮付きヘッドギア		毛皮縁取り帽子(tagpair)|毛皮の縁取り帽子(tagpair)|毛皮付きヘッドギア(mt)	mt_unverified
13	general	washing machine	洗濯機	mt_verified	洗濯機	洗濯機|洗衣機	洗濯機(wiki)|洗衣机(wiki)|洗衣機(wiki)	han-outside-inventory
13	general	lolita hairband	ロリータヘアバンド	mt_unverified	ロリータヘアバンド		ロリータリボン(tagpair)|ロリータヘアバンド(tagpair)	mt_unverified
13	general	drop-shaped pupils	滴型の瞳	mt_unverified	滴型の瞳		滴型の瞳(mt)|涙型瞳(tagpair)|涙型瞳孔(tagpair)	morpheme-family;mt_unverified
13	general	x-shaped pupils	X字型の瞳	mt_verified	X字型の瞳		X字型の瞳(mt)	morpheme-family
13	general	onee-loli	お姉ちゃんロリ	mt_unverified	お姉ちゃんロリ	ロリおね|おばロリ|ママロリ	おねロリ(wiki)|ロリおね(wiki)|おばロリ(wiki)|お姉ちゃんロリ(mt)	mt_unverified
13	general	bento	弁当	mt_unverified	弁当	おべんとう|弁当|便当	お弁当(wiki)|弁当(wiki)|おべんとう(wiki)	mt_unverified
13	general	bare hips	肩出しのヒップ	mt_unverified	肩出しのヒップ		ヒップ出し(tagpair)|肩出しのヒップ(mt)|ヒップ露出(tagpair)	mt_unverified
13	general	kirishima uniform	霧島学園の制服	mt_unverified	霧島学園の制服		霧島学園の制服(mt)	mt_unverified
13	general	mature male	大人の男性	mt_unverified	大人の男性	おじさん|オッサン|おっさん|イケオジ	オヤジ(wiki)|おじさん(wiki)|オッサン(wiki)|大人の男性(mt)	mt_unverified
13	general	projectile lactation	射出授乳	mt_unverified	射出授乳	射乳	射出授乳(mt)|射乳(wiki)	mt_unverified
13	general	paw shoes	パウシューズ	mt_unverified	パウシューズ		動物の足の靴(tagpair)|動物の足のブーツ(tagpair)|パウシューズ(mt)	mt_unverified
13	general	fur-trimmed thighhighs	毛足の長いニーハイ	mt_unverified	毛足の長いニーハイ		毛皮付き膝上ストッキング(tagpair)|毛皮付き膝上丈ストッキング(tagpair)|毛足の長いニーハイ(mt)	mt_unverified
13	general	cupping hands	手を合わせる	mt_unverified	手を合わせる		手のカップ(tagpair)|捧起手(wiki)|手を合わせる(mt)	mt_unverified
13	general	reverse nursing handjob	逆ナンパハンドサービス	mt_unverified	逆ナンパハンドサービス	乳首責め手コキ|反向哺乳手淫	逆ナンパハンドサービス(mt)|乳首舐め手コキ(wiki)|乳首責め手コキ(wiki)	mt_unverified
13	general	v arms	腕をV字に	mt_unverified	腕をV字に		腕をV字に(mt)|だっちゅーの(wiki)	mt_unverified
13	general	pregnant	妊娠中	mt_unverified	妊娠中	ボテ腹|妊これ|ロリ妊婦|妊婦	妊これ(wiki)|妊婦(tagpair)|腹ボテ(wiki)|ボテ腹(wiki)	han-outside-inventory;mt_unverified
13	general	mole on stomach	お腹のほくろ	mt_unverified	お腹のほくろ		お腹のほくろ(mt)|腹のほくろ(tagpair)	mt_unverified
13	general	sexual coaching	セクシーコーチング	mt_unverified	セクシーコーチング		セクシーコーチング(mt)|性指導(tagpair)|性教育(tagpair)	mt_unverified
13	general	striped legwear	ストライプ入りニーハイ	mt_unverified	ストライプ入りニーハイ		ストライプ入りニーハイ(mt)	mt_unverified
13	general	elbow pads	肘当て	mt_unverified	肘当て		エルボーサポーター(wiki)|肘当て(mt)	mt_unverified
13	general	mitachurl (genshin impact)	ミタチャール（原神）	mt_unverified	ミタチャール（原神）		ミタチャール（原神）(mt)	mt_unverified
13	general	kouyama momiji	小山もみじ	mt_unverified	小山もみじ		小山もみじ(mt)	mt_unverified
12	general	diagonal-striped necktie	斜めストライプのネクタイ	mt_unverified	斜めストライプのネクタイ		斜めストライプのネクタイ(tagpair)	sentence-like;mt_unverified
12	general	anus only	お尻だけ	mt_unverified	お尻だけ		お尻だけ(mt)	morpheme-family;mt_unverified
12	general	shouji	障子	mt_unverified	障子		障子(wiki)	han-outside-inventory;mt_unverified
12	general	leaning to the side	横に傾く	mt_unverified	横に傾く		横に傾く(mt)	mt_unverified
12	general	track suit	トラックスーツ	mt_unverified	トラックスーツ		トラックスーツ(mt)|ジャージ(wiki)	mt_unverified
12	general	sundress	ワンピース	mt_unverified	ワンピース	サマードレス|キャミソールワンピース	サンドレス(wiki)|サマードレス(wiki)|キャミソールワンピース(wiki)|ワンピース(mt)	mt_unverified
12	general	presenting breasts	巨乳を見せる	mt_unverified	巨乳を見せる	胸見せ|胸部展示	巨乳を見せる(mt)|乳見せ(wiki)|胸見せ(wiki)|胸部展示(wiki)	injected-word;mt_unverified
12	general	breast tattoo	巨乳タトゥー	mt_unverified	巨乳タトゥー		胸の刺青(tagpair)|胸のタトゥー(tagpair)|巨乳タトゥー(mt)	injected-word;mt_unverified
12	general	uneven horns	不均一な角	mt_unverified	不均一な角		不均一な角(tagpair)|不揃いの角(tagpair)	mt_unverified
12	general	yellow scrunchie	黄色い髪ゴム	mt_unverified	黄色い髪ゴム		黄色いシュシュ(tagpair)|黄色いヘアゴム(tagpair)|黄色い髪ゴム(mt)	mt_unverified
12	general	small sweatdrop	小さな汗粒	mt_unverified	小さな汗粒		小さな汗粒(mt)|一滴の汗(tagpair)|汗一滴(tagpair)	mt_unverified
12	general	teardrop facial mark	涙型の顔の模様	mt_unverified	涙型の顔の模様		涙型の刺青(tagpair)|涙型の顔の模様(mt)	mt_unverified
12	general	twincest	近親相姦	mt_unverified	近親相姦		双子のインセスト(tagpair)|近親相姦(mt)	mt_unverified
12	general	uwabaki	うわばき	mt_unverified	うわばき	うわばき	上履き(wiki)|うわばき(wiki)	mt_unverified
12	general	single off shoulder	肩出しの一人	mt_unverified	肩出しの一人		片方の肩出し(tagpair)|片方の肩見せ(tagpair)|肩出しの一人(mt)	mt_unverified
12	general	hip vent	ヒップ部分	mt_unverified	ヒップ部分	スリット(洋服)	ヒップカット(tagpair)|ヒップカットアウト(tagpair)|ヒップ部分(mt)|スケベスカート(wiki)|スリット(洋服)(wiki)	mt_unverified
12	general	single leg pantyhose	片脚用ニーソックス	mt_unverified	片脚用ニーソックス		片足パンスト(tagpair)|片足ストッキング(tagpair)|片脚用ニーソックス(mt)	mt_unverified
